Log file open, 02/01/23 14:09:13
[2023.02.01-21.57.22:270][855]LogUObjectHash: Compacting FUObjectHashTables data took   2.60ms
[2023.02.01-21.57.22:271][855]LogAudio: Display: Creating Audio Device:                 Id: 10, Scope: Unique, Realtime: True
[2023.02.01-21.57.22:271][855]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.01-21.57.22:271][855]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.01-21.57.22:271][855]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.01-21.57.22:271][855]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.01-21.57.22:271][855]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.01-21.57.22:271][855]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.01-21.57.22:271][855]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.01-21.57.22:271][855]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.01-21.57.22:272][855]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.01-21.57.22:272][855]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.01-21.57.22:272][855]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.01-21.57.22:274][855]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.01-21.57.22:339][855]LogAudioMixer: Display: Using Audio Hardware Device Wave Link System (Elgato Wave:3)
[2023.02.01-21.57.22:339][855]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.01-21.57.22:339][855]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.01-21.57.22:339][855]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.01-21.57.22:340][855]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=10
[2023.02.01-21.57.22:340][855]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=10
[2023.02.01-21.57.22:342][855]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=10
[2023.02.01-21.57.22:342][855]LogInit: FAudioDevice initialized.
[2023.02.01-21.57.22:342][855]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=10
[2023.02.01-21.57.22:342][855]LogAudio: Display: Audio Device (ID: 10) registered with world 'MainMenu_Level'.
[2023.02.01-21.57.22:354][855]LogLoad: Game class is 'BP_GameMode_C'
[2023.02.01-21.57.22:355][855]LogWorld: Bringing World /Game/Levels/UEDPIE_0_MainMenu_Level.MainMenu_Level up for play (max tick rate 0) at 2023.02.01-16.57.22
[2023.02.01-21.57.22:355][855]LogWorld: Bringing up level for play took: 0.000875
[2023.02.01-21.57.22:358][855]LogOnline: OSS: Created online subsystem instance for: :Context_18
[2023.02.01-21.57.22:360][855]PIE: Server logged in
[2023.02.01-21.57.22:361][855]PIE: Play in editor total start time 0.159 seconds.
[2023.02.01-21.57.34:850][623]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-21.57.34:851][623]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_MainMenu_Level
[2023.02.01-21.57.34:851][623]LogWorld: UWorld::CleanupWorld for MainMenu_Level, bSessionEnded=true, bCleanupResources=true
[2023.02.01-21.57.34:851][623]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.57.34:855][623]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.01-21.57.34:863][623]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.57.34:929][623]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-21.57.34:929][623]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2023.02.01-21.57.34:931][623]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2023.02.01-21.57.34:939][623]LogUObjectHash: Compacting FUObjectHashTables data took   3.35ms
[2023.02.01-21.57.34:966][624]LogPlayLevel: Display: Destroying online subsystem :Context_18
[2023.02.01-21.57.35:354][650]BlueprintLog: New page: Compile WB_MainMenu
[2023.02.01-21.57.35:448][650]LogUObjectHash: Compacting FUObjectHashTables data took   2.32ms
[2023.02.01-21.57.36:389][701]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.01-21.57.36:395][701]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.01-21.57.36:396][701]PIE: New page: PIE session: MainMenu_Level (Feb 1, 2023, 11:57:36 AM)
[2023.02.01-21.57.36:396][701]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_MainMenu_Level
[2023.02.01-21.57.36:397][701]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001491s)
[2023.02.01-21.57.36:397][701]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/MainMenu_Level.MainMenu_Level to /Game/Levels/UEDPIE_0_MainMenu_Level.MainMenu_Level (0.001548s)
[2023.02.01-21.57.36:397][701]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.01-21.57.36:398][701]LogAIModule: Creating AISystem for world MainMenu_Level
[2023.02.01-21.57.36:398][701]LogPlayLevel: PIE: World Init took: (0.000810s)
[2023.02.01-21.57.36:465][701]LogUObjectHash: Compacting FUObjectHashTables data took   2.96ms
[2023.02.01-21.57.36:466][701]LogAudio: Display: Creating Audio Device:                 Id: 11, Scope: Unique, Realtime: True
[2023.02.01-21.57.36:466][701]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.01-21.57.36:466][701]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.01-21.57.36:466][701]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.01-21.57.36:466][701]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.01-21.57.36:466][701]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.01-21.57.36:466][701]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.01-21.57.36:466][701]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.01-21.57.36:466][701]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.01-21.57.36:466][701]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.01-21.57.36:466][701]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.01-21.57.36:466][701]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.01-21.57.36:468][701]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.01-21.57.36:532][701]LogAudioMixer: Display: Using Audio Hardware Device Wave Link System (Elgato Wave:3)
[2023.02.01-21.57.36:532][701]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.01-21.57.36:532][701]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.01-21.57.36:532][701]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.01-21.57.36:533][701]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=11
[2023.02.01-21.57.36:533][701]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=11
[2023.02.01-21.57.36:535][701]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=11
[2023.02.01-21.57.36:535][701]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=11
[2023.02.01-21.57.36:535][701]LogInit: FAudioDevice initialized.
[2023.02.01-21.57.36:535][701]LogAudio: Display: Audio Device (ID: 11) registered with world 'MainMenu_Level'.
[2023.02.01-21.57.36:545][701]LogLoad: Game class is 'BP_GameMode_C'
[2023.02.01-21.57.36:546][701]LogWorld: Bringing World /Game/Levels/UEDPIE_0_MainMenu_Level.MainMenu_Level up for play (max tick rate 0) at 2023.02.01-16.57.36
[2023.02.01-21.57.36:546][701]LogWorld: Bringing up level for play took: 0.000808
[2023.02.01-21.57.36:549][701]LogOnline: OSS: Created online subsystem instance for: :Context_19
[2023.02.01-21.57.36:551][701]PIE: Server logged in
[2023.02.01-21.57.36:552][701]PIE: Play in editor total start time 0.157 seconds.
[2023.02.01-21.58.23:699][571]LogSlate: Window 'Color Picker' being destroyed
[2023.02.01-21.58.39:341][542]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-21.58.39:341][542]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_MainMenu_Level
[2023.02.01-21.58.39:341][542]LogWorld: UWorld::CleanupWorld for MainMenu_Level, bSessionEnded=true, bCleanupResources=true
[2023.02.01-21.58.39:341][542]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.58.39:344][542]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.01-21.58.39:352][542]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.58.39:417][542]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.01-21.58.39:417][542]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=11
[2023.02.01-21.58.39:419][542]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=11
[2023.02.01-21.58.39:424][542]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-21.58.39:427][542]LogUObjectHash: Compacting FUObjectHashTables data took   2.51ms
[2023.02.01-21.58.39:452][543]LogPlayLevel: Display: Destroying online subsystem :Context_19
[2023.02.01-21.58.39:823][568]BlueprintLog: New page: Compile WB_MainMenu
[2023.02.01-21.58.39:915][568]LogUObjectHash: Compacting FUObjectHashTables data took   2.93ms
[2023.02.01-21.58.40:916][620]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.01-21.58.40:921][620]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.01-21.58.40:921][620]PIE: New page: PIE session: MainMenu_Level (Feb 1, 2023, 11:58:40 AM)
[2023.02.01-21.58.40:922][620]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_MainMenu_Level
[2023.02.01-21.58.40:923][620]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001243s)
[2023.02.01-21.58.40:923][620]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/MainMenu_Level.MainMenu_Level to /Game/Levels/UEDPIE_0_MainMenu_Level.MainMenu_Level (0.001294s)
[2023.02.01-21.58.40:923][620]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.01-21.58.40:923][620]LogAIModule: Creating AISystem for world MainMenu_Level
[2023.02.01-21.58.40:924][620]LogPlayLevel: PIE: World Init took: (0.000927s)
[2023.02.01-21.58.40:988][620]LogUObjectHash: Compacting FUObjectHashTables data took   2.53ms
[2023.02.01-21.58.40:989][620]LogAudio: Display: Creating Audio Device:                 Id: 12, Scope: Unique, Realtime: True
[2023.02.01-21.58.40:989][620]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.01-21.58.40:989][620]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.01-21.58.40:989][620]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.01-21.58.40:989][620]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.01-21.58.40:989][620]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.01-21.58.40:989][620]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.01-21.58.40:989][620]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.01-21.58.40:989][620]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.01-21.58.40:989][620]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.01-21.58.40:989][620]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.01-21.58.40:989][620]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.01-21.58.40:991][620]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.01-21.58.41:056][620]LogAudioMixer: Display: Using Audio Hardware Device Wave Link System (Elgato Wave:3)
[2023.02.01-21.58.41:056][620]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.01-21.58.41:056][620]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.01-21.58.41:056][620]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.01-21.58.41:056][620]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=12
[2023.02.01-21.58.41:056][620]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=12
[2023.02.01-21.58.41:059][620]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=12
[2023.02.01-21.58.41:059][620]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=12
[2023.02.01-21.58.41:059][620]LogInit: FAudioDevice initialized.
[2023.02.01-21.58.41:059][620]LogAudio: Display: Audio Device (ID: 12) registered with world 'MainMenu_Level'.
[2023.02.01-21.58.41:069][620]LogLoad: Game class is 'BP_GameMode_C'
[2023.02.01-21.58.41:070][620]LogWorld: Bringing World /Game/Levels/UEDPIE_0_MainMenu_Level.MainMenu_Level up for play (max tick rate 0) at 2023.02.01-16.58.41
[2023.02.01-21.58.41:070][620]LogWorld: Bringing up level for play took: 0.000732
[2023.02.01-21.58.41:072][620]LogOnline: OSS: Created online subsystem instance for: :Context_20
[2023.02.01-21.58.41:074][620]PIE: Server logged in
[2023.02.01-21.58.41:075][620]PIE: Play in editor total start time 0.154 seconds.
[2023.02.01-21.58.52:150][296]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-21.58.52:150][296]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_MainMenu_Level
[2023.02.01-21.58.52:150][296]LogWorld: UWorld::CleanupWorld for MainMenu_Level, bSessionEnded=true, bCleanupResources=true
[2023.02.01-21.58.52:150][296]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.58.52:154][296]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.01-21.58.52:163][296]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.58.52:227][296]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.01-21.58.52:227][296]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=12
[2023.02.01-21.58.52:229][296]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=12
[2023.02.01-21.58.52:232][296]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-21.58.52:236][296]LogUObjectHash: Compacting FUObjectHashTables data took   2.65ms
[2023.02.01-21.58.52:280][297]LogPlayLevel: Display: Destroying online subsystem :Context_20
[2023.02.01-21.58.56:122][553]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.01-21.58.56:129][553]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.01-21.58.56:129][553]PIE: New page: PIE session: MainMenu_Level (Feb 1, 2023, 11:58:56 AM)
[2023.02.01-21.58.56:129][553]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_MainMenu_Level
[2023.02.01-21.58.56:130][553]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001176s)
[2023.02.01-21.58.56:130][553]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/MainMenu_Level.MainMenu_Level to /Game/Levels/UEDPIE_0_MainMenu_Level.MainMenu_Level (0.001215s)
[2023.02.01-21.58.56:130][553]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.01-21.58.56:131][553]LogAIModule: Creating AISystem for world MainMenu_Level
[2023.02.01-21.58.56:131][553]LogPlayLevel: PIE: World Init took: (0.000741s)
[2023.02.01-21.58.56:196][553]LogUObjectHash: Compacting FUObjectHashTables data took   2.11ms
[2023.02.01-21.58.56:197][553]LogAudio: Display: Creating Audio Device:                 Id: 13, Scope: Unique, Realtime: True
[2023.02.01-21.58.56:197][553]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.01-21.58.56:197][553]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.01-21.58.56:197][553]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.01-21.58.56:197][553]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.01-21.58.56:197][553]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.01-21.58.56:197][553]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.01-21.58.56:197][553]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.01-21.58.56:197][553]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.01-21.58.56:197][553]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.01-21.58.56:197][553]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.01-21.58.56:197][553]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.01-21.58.56:199][553]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.01-21.58.56:263][553]LogAudioMixer: Display: Using Audio Hardware Device Wave Link System (Elgato Wave:3)
[2023.02.01-21.58.56:263][553]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.01-21.58.56:263][553]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.01-21.58.56:263][553]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.01-21.58.56:265][553]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=13
[2023.02.01-21.58.56:265][553]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=13
[2023.02.01-21.58.56:266][553]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=13
[2023.02.01-21.58.56:266][553]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=13
[2023.02.01-21.58.56:266][553]LogInit: FAudioDevice initialized.
[2023.02.01-21.58.56:266][553]LogAudio: Display: Audio Device (ID: 13) registered with world 'MainMenu_Level'.
[2023.02.01-21.58.56:269][553]LogLoad: Game class is 'BP_GameMode_C'
[2023.02.01-21.58.56:269][553]LogWorld: Bringing World /Game/Levels/UEDPIE_0_MainMenu_Level.MainMenu_Level up for play (max tick rate 0) at 2023.02.01-16.58.56
[2023.02.01-21.58.56:269][553]LogWorld: Bringing up level for play took: 0.000294
[2023.02.01-21.58.56:272][553]LogOnline: OSS: Created online subsystem instance for: :Context_21
[2023.02.01-21.58.56:273][553]PIE: Server logged in
[2023.02.01-21.58.56:274][553]PIE: Play in editor total start time 0.146 seconds.
[2023.02.01-21.58.59:827][758]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-21.58.59:827][758]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_MainMenu_Level
[2023.02.01-21.58.59:850][758]LogWorld: UWorld::CleanupWorld for MainMenu_Level, bSessionEnded=true, bCleanupResources=true
[2023.02.01-21.58.59:850][758]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.58.59:853][758]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.01-21.58.59:860][758]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.58.59:926][758]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-21.58.59:926][758]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=13
[2023.02.01-21.58.59:927][758]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=13
[2023.02.01-21.58.59:936][758]LogUObjectHash: Compacting FUObjectHashTables data took   2.28ms
[2023.02.01-21.58.59:990][759]LogPlayLevel: Display: Destroying online subsystem :Context_21
[2023.02.01-21.59.44:893][150]BlueprintLog: New page: Compile WB_MainMenu
[2023.02.01-21.59.44:991][150]LogUObjectHash: Compacting FUObjectHashTables data took   3.24ms
[2023.02.01-21.59.47:860][254]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.01-21.59.47:868][254]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.01-21.59.47:868][254]PIE: New page: PIE session: MainMenu_Level (Feb 1, 2023, 11:59:47 AM)
[2023.02.01-21.59.47:900][254]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_MainMenu_Level
[2023.02.01-21.59.47:901][254]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001050s)
[2023.02.01-21.59.47:902][254]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/MainMenu_Level.MainMenu_Level to /Game/Levels/UEDPIE_0_MainMenu_Level.MainMenu_Level (0.001096s)
[2023.02.01-21.59.47:902][254]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.01-21.59.47:902][254]LogAIModule: Creating AISystem for world MainMenu_Level
[2023.02.01-21.59.47:902][254]LogPlayLevel: PIE: World Init took: (0.000900s)
[2023.02.01-21.59.47:973][254]LogUObjectHash: Compacting FUObjectHashTables data took   4.00ms
[2023.02.01-21.59.47:975][254]LogAudio: Display: Creating Audio Device:                 Id: 14, Scope: Unique, Realtime: True
[2023.02.01-21.59.47:975][254]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.01-21.59.47:975][254]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.01-21.59.47:975][254]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.01-21.59.47:975][254]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.01-21.59.47:975][254]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.01-21.59.47:975][254]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.01-21.59.47:975][254]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.01-21.59.47:975][254]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.01-21.59.47:975][254]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.01-21.59.47:975][254]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.01-21.59.47:975][254]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.01-21.59.47:978][254]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.01-21.59.48:048][254]LogAudioMixer: Display: Using Audio Hardware Device Wave Link System (Elgato Wave:3)
[2023.02.01-21.59.48:048][254]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.01-21.59.48:048][254]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.01-21.59.48:048][254]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.01-21.59.48:049][254]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=14
[2023.02.01-21.59.48:049][254]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=14
[2023.02.01-21.59.48:051][254]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=14
[2023.02.01-21.59.48:051][254]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=14
[2023.02.01-21.59.48:051][254]LogInit: FAudioDevice initialized.
[2023.02.01-21.59.48:051][254]LogAudio: Display: Audio Device (ID: 14) registered with world 'MainMenu_Level'.
[2023.02.01-21.59.48:061][254]LogLoad: Game class is 'BP_GameMode_C'
[2023.02.01-21.59.48:061][254]LogWorld: Bringing World /Game/Levels/UEDPIE_0_MainMenu_Level.MainMenu_Level up for play (max tick rate 0) at 2023.02.01-16.59.48
[2023.02.01-21.59.48:062][254]LogWorld: Bringing up level for play took: 0.000845
[2023.02.01-21.59.48:064][254]LogOnline: OSS: Created online subsystem instance for: :Context_22
[2023.02.01-21.59.48:066][254]PIE: Server logged in
[2023.02.01-21.59.48:067][254]PIE: Play in editor total start time 0.199 seconds.
[2023.02.01-21.59.52:921][539]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-21.59.52:921][539]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_MainMenu_Level
[2023.02.01-21.59.52:921][539]LogWorld: UWorld::CleanupWorld for MainMenu_Level, bSessionEnded=true, bCleanupResources=true
[2023.02.01-21.59.52:921][539]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.59.52:924][539]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.01-21.59.52:931][539]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.01-21.59.52:994][539]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.01-21.59.52:994][539]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=14
[2023.02.01-21.59.52:996][539]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=14
[2023.02.01-21.59.53:000][539]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.01-21.59.53:003][539]LogUObjectHash: Compacting FUObjectHashTables data took   2.75ms
[2023.02.01-21.59.53:026][540]LogPlayLevel: Display: Destroying online subsystem :Context_22
[2023.02.01-22.00.04:149][316]BlueprintLog: New page: Compile WB_MainMenu
[2023.02.01-22.00.04:240][316]LogUObjectHash: Compacting FUObjectHashTables data took   2.50ms
[2023.02.01-22.00.04:990][354]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.01-22.00.04:995][354]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.01-22.00.04:996][354]PIE: New page: PIE session: MainMenu_Level (Feb 1, 2023, 12:00:04 PM)
[2023.02.01-22.00.04:996][354]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_MainMenu_Level
[2023.02.01-22.00.04:998][354]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001710s)
[2023.02.01-22.00.04:998][354]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/MainMenu_Level.MainMenu_Level to /Game/Levels/UEDPIE_0_MainMenu_Level.MainMenu_Level (0.001776s)
[2023.02.01-22.00.04:998][354]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.01-22.00.04:998][354]LogAIModule: Creating AISystem for world MainMenu_Level
[2023.02.01-22.00.04:998][354]LogPlayLevel: PIE: World Init took: (0.000855s)
[2023.02.01-22.00.05:069][354]LogUObjectHash: Compacting FUObjectHashTables data took   2.46ms
[2023.02.01-22.00.05:069][354]LogAudio: Display: Creating Audio Device:                 Id: 15, Scope: Unique, Realtime: True
[2023.02.01-22.00.05:069][354]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.01-22.00.05:069][354]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.01-22.00.05:069][354]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.01-22.00.05:069][354]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
